Oeuvre,Date,Langue,Play Genre,Most taltkative character,Order in didascaly,Gender,WC,Sentence_count,Verbs,Conjugated verbs,Punctuation,Dots,Commas,Semi-colons,Colons,Exclamations,Questions,Ellipsis,Parenthesis,Quotes,Apostrophes,Hyphens,Word length,Words longer than 6 letters,WPS,Unique ratio,Unique ratio lemma,Lexical richness,Pronouns,Individual vs collective pronouns,First-person pronouns,First-person pronouns / Pronouns,Nouns,Articles,Definite articles,Definite vs undefinite articles,Determiners,Possessives,Demonstratives,Adverbs,Temporal adverbs,Locative adverbs,Manner adverbs,Affirmation adverbs,Doubt adverbs,Intentional adverbs,Prepositions,Conjunctions,Adjectives,Negations,Negations / verbs,Numbers,Interjections,Future,Present,Simple past,Imperfect,Gerundive,Progressive,Tense alternance,Proximal vs distal deictics,Subjunctive,Conditional,Imperative,Indicative,Stative verbs,Stative / verbs,Linking verbs,Semantic modality,Modal verbs,Modal verbs extended,Internal vs external modals,Transitive,Grammatical agency,Individuated vs unindividuated objects,Active vs Passive Voice,Directional prep,Directional prep on adp,Manner prep,Manner prep on adp,Semantic modality with locutor as subject,Internal vs external modals with locutor as subject,Active vs Passive voice with locutor as subject,Telicity,Verb with locutor as subject,Linking verbs with locutor as subject,Modal verbs with locutor as subject,Modal verbs extended with locutor as subject,Total deictics,Conservative deictics,Abstractness ratio based on POS,Formality index,Implicit style,Dynamic style,Categorical style,Categorical style conservative,Perfect vs imperfect tense
DANCOURT-1711-CEPHALEPROCRIS381.txt,1711,français,Comédie,PHILACTE,"{'MOMUS': 1.0, 'THALIE': 0.5, ""L'AURORE"": 0.3333333333333333, 'CÉPHALE': 0.25, 'PROCRIS': 0.2, 'MERCURE': 0.16666666666666666, 'CALLITÉE': 0.14285714285714285, 'PHILACTE': 0.125, 'DIONE': 0.1111111111111111, 'FAUNES NYMPHES': 0.1, 'PROLOGUE': 0.09090909090909091, ""J'AI TRIOMPHÉ D'UN MONDE D'ENNEMIS"": 0.08333333333333333, ""J'EN ÉTAIS FÂCHÉ"": 0.07692307692307693, ""J'EN RIAIS QUELQUEFOIS PARCE QUE J'AIME À RIRE"": 0.07142857142857142, 'À CE MORTEL ILLUSTRE ON PEUT CÉDER SANS HONTE': 0.06666666666666667, 'À': 0.0625, ""S'"": 0.058823529411764705, ""S'IL LE CROIT"": 0.05555555555555555, ""L'UN EST L'OBJET DE LA MAUVAISE HUMEUR"": 0.05263157894736842, ""D'"": 0.05, ""C'EST BIEN FAIT. AVEZ-VOUS QUELQUE PIÈCE NOUVELLE"": 0.047619047619047616, ""C'"": 0.045454545454545456, ""J'"": 0.043478260869565216, ""N'"": 0.041666666666666664, ""À L'EXEMPLE DES DIEUX NOUS VOYONS LES DÉESSES"": 0.04, ""D'ENTRE LES BRAS DU DIEU DE THRACE"": 0.038461538461538464, ""L'"": 0.037037037037037035, ""D'UNE FAÇON SI PEU POLIE"": 0.03571428571428571, ""C'EST VOUS"": 0.034482758620689655, 'À VOS ACTEURS IL FAUT CÉDER LA PLACE': 0.03333333333333333, ""C'EST UN USAGE PERMIS"": 0.03225806451612903, 'À LEUR CRITIQUE': 0.03125}",female,6492,442,0.177141097,0.745217391,0.262168823,0.148061105,0.326674501,0.032902468,0.038190364,0.03172738,0.0693302,0.001175088,0.000587544,0,0.273207991,0.078143361,4.284349969,0.187923598,14.68778281,0.201324707,0.866438356,48.07665648,0.183764633,1.205357143,0.03758472,0.204526404,0.158810844,0.064695009,0.061460259,3.217741935,0.119685767,0.03250154,0.009858287,0.083487369,0.018022181,0.010320394,0.012168823,0.004158965,0.002618608,0,0.106130622,0.055914972,0.058687616,0.026494147,0.149565217,0.000770179,0.003696858,0.04084014,0.69428238,0.022170362,0.052508751,0.016521739,0,0.171528588,1.222222222,0.094515753,0.061843641,0.096849475,0.707117853,0.033117683,0.186956522,0.12,2.47826087,0.049565217,0.062608696,2.8,0.446086957,0,3.968944099,20.04761905,0.000154036,0.001297017,0.009242144,0.077821012,5,4.5,50.5,0.2,0.126956522,0.047945205,0.020547945,0.02739726,0.351351532,0.244608749,2.181109583,49.97011707,0.444393099,0.300369686,0.25323475,0.170825632,0.422222222
DANCOURT-1711-CEPHALEPROCRIS381.txt,1711,français,Comédie,PHILACTE,"{'MOMUS': 1.0, 'THALIE': 0.5, ""L'AURORE"": 0.3333333333333333, 'CÉPHALE': 0.25, 'PROCRIS': 0.2, 'MERCURE': 0.16666666666666666, 'CALLITÉE': 0.14285714285714285, 'PHILACTE': 0.125, 'DIONE': 0.1111111111111111, 'FAUNES NYMPHES': 0.1, 'PROLOGUE': 0.09090909090909091, ""J'AI TRIOMPHÉ D'UN MONDE D'ENNEMIS"": 0.08333333333333333, ""J'EN ÉTAIS FÂCHÉ"": 0.07692307692307693, ""J'EN RIAIS QUELQUEFOIS PARCE QUE J'AIME À RIRE"": 0.07142857142857142, 'À CE MORTEL ILLUSTRE ON PEUT CÉDER SANS HONTE': 0.06666666666666667, 'À': 0.0625, ""S'"": 0.058823529411764705, ""S'IL LE CROIT"": 0.05555555555555555, ""L'UN EST L'OBJET DE LA MAUVAISE HUMEUR"": 0.05263157894736842, ""D'"": 0.05, ""C'EST BIEN FAIT. AVEZ-VOUS QUELQUE PIÈCE NOUVELLE"": 0.047619047619047616, ""C'"": 0.045454545454545456, ""J'"": 0.043478260869565216, ""N'"": 0.041666666666666664, ""À L'EXEMPLE DES DIEUX NOUS VOYONS LES DÉESSES"": 0.04, ""D'ENTRE LES BRAS DU DIEU DE THRACE"": 0.038461538461538464, ""L'"": 0.037037037037037035, ""D'UNE FAÇON SI PEU POLIE"": 0.03571428571428571, ""C'EST VOUS"": 0.034482758620689655, 'À VOS ACTEURS IL FAUT CÉDER LA PLACE': 0.03333333333333333, ""C'EST UN USAGE PERMIS"": 0.03225806451612903, 'À LEUR CRITIQUE': 0.03125}",male,11945,800,0.173964002,0.730991338,0.260527417,0.163881748,0.347686375,0.036311054,0.038560411,0.032133676,0.046272494,0.000321337,0.000642674,0,0.2718509,0.062339332,4.226119715,0.172289661,14.93125,0.176056928,0.896209913,50.74177683,0.185182085,1.261501211,0.042695689,0.230560579,0.164001674,0.070657179,0.062536626,2.756457565,0.119129343,0.026705735,0.00904144,0.09292591,0.01892005,0.0113018,0.015069067,0.004102135,0.002092926,8.37E-05,0.107408958,0.051904563,0.055253244,0.03022185,0.173724735,0.001255756,0.004018418,0.050032916,0.720868993,0.009874918,0.04279131,0.022617902,0,0.163265306,0.532258065,0.084924292,0.063857801,0.080315997,0.748518762,0.032314776,0.185755534,0.120307988,1.708333333,0.043792108,0.056304139,2.25,0.430221367,0,3.407854985,16.0212766,0.000167434,0.001416431,0.009962327,0.08427762,1.9,2.6,38.5,0.125,0.161212705,0.062686567,0.017910448,0.029850746,0.349839829,0.242109669,2.216992816,49.97011707,0.452071997,0.310422771,0.260192549,0.178066136,0.230769231
DANCOURT-1714-FETESNOCTURNES398.txt,1714,français,Comédie,MARTON,"{'ORONTE': 1.0, 'CLITANDRE': 0.5, 'MONSIEUR DE BUTORVILLE': 0.3333333333333333, 'MONSIEUR DESMINUTES': 0.25, 'CYNOEDOR': 0.2, ""L'OLIVE"": 0.16666666666666666, 'CIDALIE': 0.14285714285714285, 'CÉLIDE': 0.125, 'ARAMINTE': 0.1111111111111111, 'LUCILE': 0.1, 'MARTON': 0.09090909090909091, 'FINETTE': 0.08333333333333333, ""TROUPE DE MASQUES DE JOUEURS D' INSTRUMENTS"": 0.07692307692307693, 'PROLOGUE DES FÊTES DU COURS. CHOREDA': 0.07142857142857142, 'CHOREDA': 0.06666666666666667, ""L'"": 0.0625, 'ENSEMBLE': 0.058823529411764705, ""L'AMOUR VOUS CONDUIT"": 0.05555555555555555, 'A': 0.05263157894736842}",female,4951,384,0.186023026,0.782844734,0.267420723,0.216767372,0.284743202,0.054380665,0.036253776,0.023413897,0.040785498,0.001510574,0.000755287,0,0.280966767,0.060422961,4.199353666,0.175318118,12.89322917,0.204201171,0.841131665,45.55750672,0.230458493,1.147321429,0.048273076,0.209465381,0.141789537,0.065037366,0.053322561,2.538461538,0.09392042,0.019793981,0.005655423,0.106241163,0.012724702,0.017774187,0.017168249,0.005453444,0.001413856,0,0.094526358,0.055140376,0.042415674,0.041809735,0.2247557,0.001817815,0.004039588,0.048543689,0.712898752,0.018030513,0.041608877,0.015200869,0,0.156726768,0.246376812,0.07628294,0.055478502,0.073509015,0.761442441,0.042617653,0.229098806,0.156351792,1.4,0.03257329,0.045602606,1.5,0.442996743,0,2.795275591,18.2,0,0,0.007675217,0.074074074,4.5,0,25.25,0.076923077,0.176981542,0.055214724,0.006134969,0.006134969,0.367182833,0.280751363,2.380160197,49.90850333,0.522722682,0.37931731,0.256513836,0.159563725,0.433333333
DANCOURT-1714-FETESNOCTURNES398.txt,1714,français,Comédie,MARTON,"{'ORONTE': 1.0, 'CLITANDRE': 0.5, 'MONSIEUR DE BUTORVILLE': 0.3333333333333333, 'MONSIEUR DESMINUTES': 0.25, 'CYNOEDOR': 0.2, ""L'OLIVE"": 0.16666666666666666, 'CIDALIE': 0.14285714285714285, 'CÉLIDE': 0.125, 'ARAMINTE': 0.1111111111111111, 'LUCILE': 0.1, 'MARTON': 0.09090909090909091, 'FINETTE': 0.08333333333333333, ""TROUPE DE MASQUES DE JOUEURS D' INSTRUMENTS"": 0.07692307692307693, 'PROLOGUE DES FÊTES DU COURS. CHOREDA': 0.07142857142857142, 'CHOREDA': 0.06666666666666667, ""L'"": 0.0625, 'ENSEMBLE': 0.058823529411764705, ""L'AMOUR VOUS CONDUIT"": 0.05555555555555555, 'A': 0.05263157894736842}",male,2820,269,0.190070922,0.781716418,0.283687943,0.24875,0.29125,0.055,0.0275,0.02875,0.05,0,0,0,0.2325,0.06625,4.162765957,0.169503546,10.48327138,0.223404255,0.799676898,42.11110244,0.237588652,2.356435644,0.076950355,0.323880597,0.142553191,0.05212766,0.043617021,2.733333333,0.085106383,0.013120567,0.006028369,0.092198582,0.013829787,0.014184397,0.011347518,0.004609929,0.003191489,0,0.107092199,0.043617021,0.046808511,0.041134752,0.21641791,0.004964539,0.006028369,0.066825776,0.739856802,0.007159905,0.054892601,0.013059701,0,0.190930788,0.761904762,0.062052506,0.050119332,0.052505967,0.811455847,0.042907801,0.225746269,0.156716418,2.375,0.039179104,0.046641791,2.5,0.453358209,0,2.967741935,32.625,0,0,0.010283688,0.093548387,6,6,,1,0.277985075,0.127516779,0.013422819,0.013422819,0.363147163,0.278723404,2.281449893,49.90850333,0.519858156,0.372695035,0.243971631,0.159219858,0.130434783
DANCOURT-1718-BONSOLDAT379.txt,1718,français,Comédie,ANGÉLIQUE,"{'MONSIEUR GROGNARD': 1.0, 'ANGÉLIQUE': 0.5, 'JACINTE': 0.3333333333333333, 'LÉANDRE': 0.25, 'JOCRISSE': 0.2, 'BARBE': 0.16666666666666666, 'UN CLERC': 0.14285714285714285, 'UN SOLDAT': 0.125, 'UN ROTISSEUR': 0.1111111111111111}",female,2127,203,0.210155148,0.751677852,0.312646921,0.210526316,0.366917293,0.015037594,0.012030075,0.028571429,0.057142857,0.009022556,0,0,0.22406015,0.076691729,4.071462153,0.139633286,10.47783251,0.247296662,0.781021898,42.02320104,0.218147626,1.06185567,0.046544429,0.213362069,0.142924307,0.055477198,0.043723554,2.113636364,0.091208275,0.027268453,0.009402915,0.106723084,0.022566996,0.01551481,0.016925247,0.005171603,0.000470146,0,0.074283028,0.060648801,0.042313117,0.035731077,0.170022371,0.005641749,0.008462623,0.098214286,0.672619048,0.014880952,0.032738095,0.022371365,0,0.25297619,1.625,0.053571429,0.0625,0.104166667,0.755952381,0.039962388,0.1901566,0.111856823,1.583333333,0.033557047,0.073825503,4,0.387024609,0,3.038461538,28,0,0,0.005171603,0.061111111,3,0,46,0.090909091,0.14541387,0.092307692,0,0.015384615,0.373658406,0.283497884,2.105193076,49.88575458,0.535025858,0.364833098,0.226140103,0.129760226,0.454545455
DANCOURT-1718-BONSOLDAT379.txt,1718,français,Comédie,ANGÉLIQUE,"{'MONSIEUR GROGNARD': 1.0, 'ANGÉLIQUE': 0.5, 'JACINTE': 0.3333333333333333, 'LÉANDRE': 0.25, 'JOCRISSE': 0.2, 'BARBE': 0.16666666666666666, 'UN CLERC': 0.14285714285714285, 'UN SOLDAT': 0.125, 'UN ROTISSEUR': 0.1111111111111111}",male,2761,235,0.199927562,0.788043478,0.322346976,0.18988764,0.396629213,0.007865169,0.017977528,0.015730337,0.04494382,0.013483146,0.001123596,0,0.237078652,0.075280899,3.995291561,0.126765665,11.74893617,0.244476639,0.808080808,44.56755914,0.210793191,2.7,0.049981891,0.237113402,0.152843173,0.064107208,0.050706266,2.372881356,0.102136907,0.023180007,0.007968127,0.106845346,0.017022818,0.021369069,0.017022818,0.003621876,0.000362188,0,0.072437523,0.057225643,0.047446577,0.041289388,0.206521739,0.005432814,0.00760594,0.064367816,0.685057471,0.013793103,0.034482759,0.019927536,0,0.188505747,0.432432432,0.08045977,0.062068966,0.101149425,0.724137931,0.034770011,0.173913043,0.106884058,2.153846154,0.032608696,0.061594203,5,0.405797101,0,2.583333333,22.5,0,0,0.003259689,0.039647577,,0,66,1,0.177536232,0.040816327,0.030612245,0.030612245,0.354375755,0.272365085,2.0862423,49.88575458,0.517566099,0.352408548,0.235059761,0.13654473,0.4
DANCOURT-1718-METEMPSYCHOSE413.txt,1718,français,Comédie,MERCURE,"{'MERCURE': 1.0, 'LA PAIX': 0.5, ""L' AMOUR"": 0.3333333333333333, 'BACCHUS': 0.25, 'THALIE': 0.2, ""SUITE DE L' AMOUR"": 0.16666666666666666, 'SUITE DE BACCHUS': 0.14285714285714285, 'HABITANTS DE LA VALLÉE DE TEMPÉ': 0.125, 'JUPITER': 0.1111111111111111, 'FAUNUS': 0.1, 'VÉNUS': 0.09090909090909091, 'CORINE': 0.08333333333333333, 'JUNON': 0.07692307692307693, ""L'AMOUR"": 0.07142857142857142, ""L'INCONSTANCE"": 0.06666666666666667, 'MÉROPE': 0.0625, 'PHILÈNE': 0.058823529411764705, ""SUITE L' AMOUR"": 0.05555555555555555, 'HABITANTS DE THESSALIE': 0.05263157894736842, 'PROLOGUE': 0.05}",female,6099,426,0.187899656,0.72600349,0.271519921,0.18236715,0.329710145,0.039855072,0.025362319,0.02173913,0.04589372,0,0,0,0.291062802,0.064009662,4.200360715,0.175274635,14.31690141,0.209214625,0.863556338,48.55972022,0.199540908,1.865168539,0.051811772,0.259654889,0.154779472,0.063944909,0.054271192,2.298611111,0.126086244,0.038039023,0.010821446,0.088047221,0.018691589,0.010329562,0.011641253,0.003935071,0.000983768,0.000163961,0.099524512,0.051155927,0.048368585,0.02885719,0.153577661,0.001475652,0.001803574,0.049278846,0.716346154,0.007211538,0.046875,0.027050611,0,0.150240385,1.5,0.099759615,0.064903846,0.09375,0.713942308,0.03016888,0.160558464,0.092495637,1.65,0.068062827,0.07504363,2,0.469458988,0,3.279569892,13.2,0.000327923,0.003067485,0.01131333,0.105828221,5.5,17,65,0.5,0.168411867,0.046632124,0.020725389,0.03626943,0.355236425,0.266601082,2.16507177,49.94466306,0.475487785,0.317757009,0.243482538,0.163469421,0.153846154
DANCOURT-1718-METEMPSYCHOSE413.txt,1718,français,Comédie,MERCURE,"{'MERCURE': 1.0, 'LA PAIX': 0.5, ""L' AMOUR"": 0.3333333333333333, 'BACCHUS': 0.25, 'THALIE': 0.2, ""SUITE DE L' AMOUR"": 0.16666666666666666, 'SUITE DE BACCHUS': 0.14285714285714285, 'HABITANTS DE LA VALLÉE DE TEMPÉ': 0.125, 'JUPITER': 0.1111111111111111, 'FAUNUS': 0.1, 'VÉNUS': 0.09090909090909091, 'CORINE': 0.08333333333333333, 'JUNON': 0.07692307692307693, ""L'AMOUR"": 0.07142857142857142, ""L'INCONSTANCE"": 0.06666666666666667, 'MÉROPE': 0.0625, 'PHILÈNE': 0.058823529411764705, ""SUITE L' AMOUR"": 0.05555555555555555, 'HABITANTS DE THESSALIE': 0.05263157894736842, 'PROLOGUE': 0.05}",male,9142,653,0.183220302,0.714626866,0.25957121,0.203961231,0.321955331,0.04382638,0.027812895,0.024863043,0.035819638,0.000421408,0.00168563,0,0.286978508,0.052675938,4.249070225,0.179610588,14,0.194486983,0.883520847,50.80400562,0.181360753,1.271777003,0.038284839,0.211097708,0.160030628,0.074710129,0.069569022,3.329842932,0.116495296,0.025705535,0.008203894,0.093852549,0.021220739,0.011485452,0.013563772,0.003281558,0.000875082,0.000218771,0.104681689,0.052286152,0.055458324,0.029752789,0.16238806,0.001750164,0.002734631,0.052631579,0.696741855,0.010025063,0.049289891,0.032835821,0,0.182121972,1.102564103,0.110275689,0.063492063,0.096073517,0.709273183,0.029862175,0.162985075,0.112835821,1.555555556,0.054925373,0.068656716,1.628571429,0.426865672,0,3.483739837,13.51111111,0.000218771,0.001860465,0.009407132,0.08,2.444444444,7.5,28.83333333,0.111111111,0.144477612,0.078512397,0,0,0.345143069,0.239772479,2.160930529,49.94466306,0.458433603,0.305075476,0.261430759,0.179391818,0.203389831
DANCOURT-1754-ETEDESCOQUETTES394.txt,1754,français,Comédie,ANGÉLIQUE,"{'ANGÉLIQUE': 1.0, 'LISETTE': 0.5, 'CIDALISE': 0.3333333333333333, 'DES SOUPIRS': 0.25, ""L' ABBÉ CHEVREPIED"": 0.2, 'LA COMTESSE DE MARTIN SEC': 0.16666666666666666, 'MONSIEUR PATIN': 0.14285714285714285, 'CLITANDRE': 0.125, 'JASMIN': 0.1111111111111111, 'LA FLEUR': 0.1, ""L' ÉTÉ DES COQUETTES"": 0.09090909090909091}",female,5498,546,0.178064751,0.765066394,0.279374318,0.236979167,0.265625,0.031901042,0.01953125,0.055338542,0.057942708,0.005208333,0.001302083,0,0.263020833,0.063151042,4.138232084,0.162786468,10.06959707,0.199345216,0.850746269,45.99005307,0.198981448,1.745454545,0.042560931,0.213893967,0.169879956,0.070025464,0.059112405,2.559055118,0.102037104,0.022917425,0.00545653,0.102400873,0.018006548,0.008912332,0.013823208,0.005274645,0.001818843,0.000181884,0.094761732,0.051109494,0.051473263,0.046380502,0.260469867,0.004547108,0.010185522,0.056074766,0.719626168,0.013351135,0.048064085,0.009193054,0,0.185580774,0.178571429,0.06141522,0.060080107,0.078771696,0.767690254,0.03619498,0.203268641,0.13278856,2.4375,0.036772217,0.052093973,3.5,0.42185904,0,2.711656442,21.75,0.000363769,0.003407155,0.004728992,0.044293015,19,0,109,0.5,0.149131767,0.116438356,0.006849315,0.01369863,0.37891075,0.248817752,2.178254051,49.94825391,0.479447072,0.337577301,0.262277192,0.164787195,0.277777778
DANCOURT-1754-ETEDESCOQUETTES394.txt,1754,français,Comédie,ANGÉLIQUE,"{'ANGÉLIQUE': 1.0, 'LISETTE': 0.5, 'CIDALISE': 0.3333333333333333, 'DES SOUPIRS': 0.25, ""L' ABBÉ CHEVREPIED"": 0.2, 'LA COMTESSE DE MARTIN SEC': 0.16666666666666666, 'MONSIEUR PATIN': 0.14285714285714285, 'CLITANDRE': 0.125, 'JASMIN': 0.1111111111111111, 'LA FLEUR': 0.1, ""L' ÉTÉ DES COQUETTES"": 0.09090909090909091}",male,1052,103,0.174904943,0.72826087,0.314638783,0.178247734,0.317220544,0.03021148,0.021148036,0.051359517,0.072507553,0.009063444,0.006042296,0,0.217522659,0.096676737,4.248098859,0.158745247,10.21359223,0.295627376,0.764542936,39.73231548,0.19581749,1.644444444,0.070342205,0.359223301,0.200570342,0.070342205,0.062737643,2.869565217,0.099809886,0.016159696,0.010456274,0.069391635,0.016159696,0.010456274,0.010456274,0.002851711,0.00095057,0,0.093155894,0.039923954,0.051330798,0.023764259,0.135869565,0.002851711,0.008555133,0.104477612,0.694029851,0,0.067164179,0.010869565,0,0.26119403,0.375,0.044776119,0.052238806,0.059701493,0.843283582,0.033269962,0.190217391,0.097826087,4.5,0.038043478,0.065217391,6,0.52173913,0,2.8,102,0.00095057,0.008928571,0.012357414,0.116071429,,0,,0.045454545,0.195652174,0.055555556,0.027777778,0.027777778,0.371701722,0.238593156,1.855696203,49.94825391,0.440114068,0.298479087,0.227186312,0.163498099,0
DESHOULIERES-1680-GENSERIC437.txt,1680,français,Tragédie,TRASIMOND,"{'GENSERIC': 1.0, 'EUDOXE': 0.5, 'LA JEUNE PRINCESSE EUDOXE': 0.3333333333333333, 'TRASIMOND': 0.25, 'HUNERIC': 0.2, 'SOPHRONIE': 0.16666666666666666, 'ISPAR': 0.14285714285714285, 'JUSTINE': 0.125, 'CAMILE': 0.1111111111111111, 'AMILCAR': 0.1, 'NARBAL': 0.09090909090909091, 'UN GARDE': 0.08333333333333333}",female,5984,406,0.179979947,0.723305478,0.274064171,0.136585366,0.314634146,0.067073171,0.024390244,0.04695122,0.046341463,0.02195122,0,0,0.275,0.067073171,4.189839572,0.170120321,14.73891626,0.18967246,0.856992639,45.49598772,0.184324866,2.226666667,0.05013369,0.271985494,0.167947861,0.067012032,0.060160428,2.647058824,0.133856952,0.044618984,0.010026738,0.075701872,0.019050802,0.007854278,0.004679144,0.001336898,0.001504011,0.000167112,0.100935829,0.049298128,0.053141711,0.030748663,0.17084494,0.001336898,0.004679144,0.060333761,0.689345315,0.015404365,0.070603338,0.020427112,0,0.211810013,0.6,0.094993582,0.062901155,0.071887035,0.734274711,0.021390374,0.118848654,0.067780873,1.828571429,0.061281337,0.082636955,2.3,0.486536676,0,3.802325581,21.55555556,0.000167112,0.001538462,0.009024064,0.083076923,1.555555556,2,,1,0.162488394,0.011428571,0.017142857,0.022857143,0.37766646,0.25584893,2.042747358,49.9721758,0.440006684,0.281417112,0.247994652,0.167947861,0.218181818
DESHOULIERES-1680-GENSERIC437.txt,1680,français,Tragédie,TRASIMOND,"{'GENSERIC': 1.0, 'EUDOXE': 0.5, 'LA JEUNE PRINCESSE EUDOXE': 0.3333333333333333, 'TRASIMOND': 0.25, 'HUNERIC': 0.2, 'SOPHRONIE': 0.16666666666666666, 'ISPAR': 0.14285714285714285, 'JUSTINE': 0.125, 'CAMILE': 0.1111111111111111, 'AMILCAR': 0.1, 'NARBAL': 0.09090909090909091, 'UN GARDE': 0.08333333333333333}",male,7464,517,0.186495177,0.69683908,0.265943194,0.154156171,0.307808564,0.078589421,0.028211587,0.034760705,0.044836272,0.026196474,0,0,0.271536524,0.053904282,4.23392283,0.172293676,14.43713733,0.184753483,0.873510541,47.09329236,0.172695606,1.5,0.048097535,0.278510473,0.175375134,0.062834941,0.055198285,2.543209877,0.135584137,0.05050911,0.011789925,0.077974277,0.0164791,0.00750268,0.005894962,0.001071811,0.001205788,0,0.099276527,0.048499464,0.053188639,0.033762058,0.181034483,0.002277599,0.003215434,0.080412371,0.646391753,0.020618557,0.049484536,0.017241379,0,0.226804124,0.777777778,0.069072165,0.081443299,0.103092784,0.735051546,0.024517685,0.131465517,0.073994253,1.5,0.056034483,0.086206897,2.391304348,0.483477011,0,4.033492823,16.82758621,0.000401929,0.003731343,0.009110397,0.084577114,0.791666667,1.222222222,83.5,0.111111111,0.170258621,0.029535865,0.029535865,0.033755274,0.352150845,0.247186495,1.956312477,49.9721758,0.437165059,0.275187567,0.24437299,0.162111468,0.416666667
DESHOULIERES-1688-MORTDECOCHON438.txt,1688,français,Tragédie,MARMUSE,"{'GRISETTE': 1.0, 'MIMY': 0.5, 'MARMUSE': 0.3333333333333333, 'CAFAR': 0.25, 'TROUPES DE CHATS': 0.2, ""L' AMOUR"": 0.16666666666666666}",female,520,52,0.2,0.769230769,0.276923077,0.243055556,0.3125,0.048611111,0.006944444,0.055555556,0.041666667,0.020833333,0,0,0.194444444,0.076388889,4.461538462,0.201923077,10,0.367307692,0.758196721,39.04963764,0.155769231,2.166666667,0.044230769,0.283950617,0.176923077,0.059615385,0.048076923,2.083333333,0.15,0.069230769,0.011538462,0.071153846,0.015384615,0.001923077,0.001923077,0,0.001923077,0,0.073076923,0.025,0.076923077,0.038461538,0.192307692,0.003846154,0.007692308,0.025,0.6,0.0125,0.0375,0.028846154,0,0.1125,0,0.1125,0.05,0.2125,0.5625,0.011538462,0.057692308,0.067307692,0.5,0.028846154,0.057692308,2,0.509615385,0,4.785714286,16.33333333,0,0,0.001923077,0.023809524,1,0,,0.083333333,0.115384615,0,0,0,0.36517094,0.242307692,1.729591837,49.97596154,0.426923077,0.238461538,0.196153846,0.132692308,0.333333333
DESHOULIERES-1688-MORTDECOCHON438.txt,1688,français,Tragédie,MARMUSE,"{'GRISETTE': 1.0, 'MIMY': 0.5, 'MARMUSE': 0.3333333333333333, 'CAFAR': 0.25, 'TROUPES DE CHATS': 0.2, ""L' AMOUR"": 0.16666666666666666}",male,774,52,0.182170543,0.716312057,0.26744186,0.222222222,0.31884058,0.057971014,0.024154589,0.009661836,0.019323671,0,0,0,0.270531401,0.077294686,4.19121447,0.158914729,14.88461538,0.364341085,0.754545455,43.81989773,0.151162791,0.708333333,0.020671835,0.136752137,0.173126615,0.07751938,0.051679587,1.333333333,0.124031008,0.031007752,0.012919897,0.090439276,0.024547804,0.006459948,0.011627907,0.00129199,0,0,0.11498708,0.0374677,0.071059432,0.028423773,0.156028369,0.00129199,0,0.02970297,0.495049505,0.059405941,0.099009901,0.04964539,0,0.178217822,0.166666667,0.069306931,0.069306931,0.168316832,0.663366337,0.031007752,0.170212766,0.09929078,2.666666667,0.070921986,0.085106383,4,0.382978723,0,1.864864865,16.33333333,0.00129199,0.00952381,0.009043928,0.066666667,,0,,0.5,0.070921986,0.2,0,0,0.287439614,0.213178295,2.083636364,49.97596154,0.42377261,0.272609819,0.258397933,0.19250646,0.6
DESJARDINS-1662-MANLIUS440.txt,1662,français,Tragi-comédie,TORQUATUS,"{'TORQUATUS': 1.0, 'MANLIUS': 0.5, 'CAMILLE': 0.3333333333333333, 'OMPHALE': 0.25, 'JUNIUS': 0.2, 'PHÉNICE': 0.16666666666666666, 'PISON': 0.14285714285714285}",female,6401,224,0.1721606,0.709618875,0.239650055,0.08148631,0.417861799,0.05410691,0.056062581,0.023468057,0.04041721,0.00065189,0.00065189,0,0.278357236,0.046936115,4.247461334,0.177628496,28.57589286,0.20121856,0.866482505,47.90639395,0.146383378,1.635802469,0.033432276,0.228388474,0.193563506,0.085611623,0.067489455,2.076923077,0.154975785,0.052335573,0.01452898,0.066864552,0.017028589,0.005936572,0.009685987,0.002030933,0.001874707,0,0.095922512,0.059678175,0.06233401,0.01984065,0.115245009,0.000937354,0.002655835,0.033248082,0.657289003,0.024296675,0.047314578,0.0353902,0,0.158567775,2,0.085677749,0.086956522,0.111253197,0.675191816,0.020778003,0.120689655,0.081669691,1.971428571,0.065335753,0.075317604,2.789473684,0.532667877,0,3.303797468,11.44444444,0.000312451,0.002785515,0.008123731,0.072423398,9.5,6.5,,0.333333333,0.113430127,0.008,0.016,0.024,0.329826439,0.221684112,1.930798804,50.02468364,0.38540853,0.234025933,0.26105296,0.181534135,0.513513514
