Oeuvre,Date,Langue,Play Genre,Most talktative character,Order in didascaly,Status,WC,Sentence_count,Verbs,Conjugated verbs,Punctuation,Dots,Commas,Semi-colons,Colons,Exclamations,Questions,Ellipsis,Parenthesis,Quotes,Apostrophes,Hyphens,Word length,Words longer than 6 letters,WPS,Unique ratio,Unique ratio lemma,Lexical richness,Pronouns,Individual vs collective pronouns,First-person pronouns,First-person pronouns / Pronouns,Nouns,Articles,Definite articles,Definite vs undefinite articles,Determiners,Possessives,Demonstratives,Adverbs,Temporal adverbs,Locative adverbs,Manner adverbs,Affirmation adverbs,Doubt adverbs,Intentional adverbs,Prepositions,Conjunctions,Adjectives,Negations,Negations / verbs,Numbers,Interjections,Future,Present,Simple past,Imperfect,Gerundive,Progressive,Tense alternance,Proximal vs distal deictics,Subjunctive,Conditional,Imperative,Indicative,Stative verbs,Stative / verbs,Linking verbs,Semantic modality,Modal verbs,Modal verbs extended,Internal vs external modals,Transitive,Grammatical agency,Individuated vs unindividuated objects,Active vs Passive Voice,Directional prep,Directional prep on adp,Manner prep,Manner prep on adp,Semantic modality with locutor as subject,Internal vs external modals with locutor as subject,Active vs Passive voice with locutor as subject,Telicity,Verb with locutor as subject,Linking verbs with locutor as subject,Modal verbs with locutor as subject,Modal verbs extended with locutor as subject,Total deictics,Conservative deictics,Abstractness ratio based on POS,Formality index,Implicit style,Dynamic style,Categorical style,Categorical style conservative,Perfect vs imperfect tense
LEGOUVE-1784-LAURENCEORZANO284.txt,1784,français,Tragédie,LAURENCE,"{'ZIANI': 1.0, 'GRADONIGUE': 0.5, 'LAURENCE': 0.3333333333333333, 'ORZANO': 0.25, 'QUIRINI': 0.2, 'MONTANO': 0.16666666666666666, 'LUCILE': 0.14285714285714285, 'UN VIEILLARD': 0.125, 'UN MESSAGER': 0.1111111111111111, 'UN AGENT DU CONSEIL DES DIX': 0.1, 'SOLDATS': 0.09090909090909091, 'GARDES DU SÉNAT': 0.08333333333333333}",high,4334,442,0.184125519,0.724310777,0.313797877,0.140441176,0.299264706,0.058088235,0.013235294,0.091176471,0.063235294,0.043382353,0,0.002205882,0.224264706,0.064705882,4.18850946,0.165205353,9.805429864,0.225426857,0.842347526,47.07336835,0.165205353,5.218181818,0.05560683,0.336592179,0.18297185,0.062298108,0.050530688,2.212121212,0.153207199,0.067835718,0.015689894,0.066912783,0.027226581,0.009690817,0.005768343,0.005076142,0.002307337,0,0.093908629,0.039224735,0.054222427,0.01730503,0.093984962,0.000461467,0.005999077,0.032871972,0.638408304,0.07266436,0.070934256,0.04887218,0,0.238754325,0.75,0.067474048,0.079584775,0.077854671,0.733564014,0.018458699,0.100250627,0.065162907,1.826086957,0.061403509,0.076441103,2.5,0.487468672,0,4.784482759,17.41666667,0.001153669,0.011210762,0.009229349,0.089686099,1.875,3,55,0.012345679,0.182957393,0.034246575,0.006849315,0.01369863,0.433354597,0.269958468,1.870521684,49.98557914,0.416243655,0.250576834,0.212736502,0.156206737,1.024390244
LEGOUVE-1784-LAURENCEORZANO284.txt,1784,français,Tragédie,LAURENCE,"{'ZIANI': 1.0, 'GRADONIGUE': 0.5, 'LAURENCE': 0.3333333333333333, 'ORZANO': 0.25, 'QUIRINI': 0.2, 'MONTANO': 0.16666666666666666, 'LUCILE': 0.14285714285714285, 'UN VIEILLARD': 0.125, 'UN MESSAGER': 0.1111111111111111, 'UN AGENT DU CONSEIL DES DIX': 0.1, 'SOLDATS': 0.09090909090909091, 'GARDES DU SÉNAT': 0.08333333333333333}",low,482,42,0.20746888,0.67,0.309128631,0.154362416,0.268456376,0.087248322,0.026845638,0.060402685,0.040268456,0.093959732,0,0,0.22147651,0.046979866,4.556016598,0.209543568,11.47619048,0.39626556,0.729508197,41.23171885,0.163900415,0.833333333,0.031120332,0.189873418,0.199170124,0.072614108,0.078838174,4.75,0.149377593,0.053941909,0.022821577,0.053941909,0.022821577,0.006224066,0.004149378,0.002074689,0.004149378,0,0.091286307,0.018672199,0.049792531,0.008298755,0.04,0.004149378,0.002074689,0.074626866,0.626865672,0.014925373,0.044776119,0.09,0,0.223880597,0,0.029850746,0.104477612,0.104477612,0.76119403,0.018672199,0.09,0.03,2,0.06,0.1,2,0.45,0,8.5,41,0.006224066,0.054545455,0.004149378,0.036363636,,0,,0.032258065,0.1,0,0.1,0.1,0.411025091,0.246887967,1.581632653,49.99273859,0.425311203,0.236514523,0.190871369,0.163900415,0.333333333
LEGOUVE-1784-POLIXENE286.txt,1784,français,Tragédie,PYRRHUS,"{'PYRRHUS': 1.0, 'ULYSSE': 0.5, 'PHÉNIX': 0.3333333333333333, 'HÉCUBE': 0.25, 'POLIXÈNE': 0.2, 'CALCHAS': 0.16666666666666666, 'IDAS': 0.14285714285714285}",high,1855,115,0.184366577,0.692982456,0.285714286,0.116981132,0.398113208,0.056603774,0.022641509,0.033962264,0.047169811,0.039622642,0,0.001886792,0.230188679,0.052830189,4.308355795,0.185983827,16.13043478,0.296495957,0.822344322,46.58570887,0.145552561,0.716666667,0.020485175,0.140740741,0.191913747,0.092183288,0.086253369,4,0.142857143,0.045283019,0.01509434,0.057142857,0.013477089,0.011320755,0.002156334,0.001617251,0.000539084,0,0.098113208,0.04690027,0.049056604,0.019946092,0.108187135,0,0.002156334,0.046413502,0.624472574,0.029535865,0.025316456,0.052631579,0,0.172995781,0.5,0.050632911,0.042194093,0.139240506,0.717299578,0.012938005,0.070175439,0.067251462,0.565217391,0.058479532,0.081871345,0.666666667,0.476608187,0,5.547619048,15.42857143,0.000539084,0.004329004,0.008086253,0.064935065,1,0.5,,0.2,0.076023392,0,0,0,0.35309973,0.215633423,1.740687679,50.02102426,0.387061995,0.215633423,0.257142857,0.190296496,1.166666667
LEGOUVE-1784-POLIXENE286.txt,1784,français,Tragédie,PYRRHUS,"{'PYRRHUS': 1.0, 'ULYSSE': 0.5, 'PHÉNIX': 0.3333333333333333, 'HÉCUBE': 0.25, 'POLIXÈNE': 0.2, 'CALCHAS': 0.16666666666666666, 'IDAS': 0.14285714285714285}",low,23,2,0.217391304,0.4,0.391304348,0.222222222,0.444444444,0,0,0,0,0,0,0,0.333333333,0,3.869565217,0.217391304,11.5,0.391304348,0.476190476,10.47814357,0.304347826,2,0.086956522,0.285714286,0.086956522,0,0,,0.043478261,0.043478261,0,0.086956522,0.043478261,0.043478261,0,0.043478261,0,0,0.043478261,0.043478261,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,0,1,1,0,0,0,,0,0,0,0.6,0,0,,0,0,0,0,,0,,0.176666667,0.6,0,0,0,0.434782609,0.434782609,2.142857143,49.76086957,0.608695652,0.391304348,0.086956522,0.043478261,
LEGRAND-1770-FAMILLEEXTRAVAGANTE288.txt,1770,français,Comédie,MADAME RISSOLÉ,"{'PIÉTREMISE': 1.0, 'CLÉON': 0.5, 'BAZOCHE': 0.3333333333333333, 'SAINT-GERMAIN': 0.25, 'MADAME RISSOLÉ': 0.2, 'LUCRÈCE': 0.16666666666666666, 'SUZON': 0.14285714285714285, 'ÉLISE': 0.125, 'LISETTE': 0.1111111111111111, 'LA FAMILLE EXTRAVAGANTE': 0.1}",high,884,147,0.173076923,0.738562092,0.352941176,0.243589744,0.163461538,0.022435897,0.022435897,0.092948718,0.076923077,0.064102564,0,0,0.217948718,0.096153846,4.165158371,0.160633484,6.013605442,0.29638009,0.728434505,37.84917547,0.180995475,3.222222222,0.056561086,0.3125,0.157239819,0.059954751,0.052036199,2.555555556,0.11199095,0.024886878,0.011312217,0.083710407,0.021493213,0.00678733,0.010180995,0.003393665,0.001131222,0,0.10520362,0.052036199,0.059954751,0.0260181,0.150326797,0.001131222,0.009049774,0.061946903,0.699115044,0,0.088495575,0.052287582,0,0.212389381,0.714285714,0.097345133,0.03539823,0.159292035,0.761061947,0.021493213,0.124183007,0.078431373,2.166666667,0.08496732,0.098039216,3.333333333,0.39869281,0,3.333333333,72.5,0,0,0.007918552,0.069306931,,0,26,0.071428571,0.22875817,0.057142857,0,0,0.399509804,0.234162896,2.22260274,49.96776018,0.437782805,0.286199095,0.24321267,0.165158371,0
LEGRAND-1770-FAMILLEEXTRAVAGANTE288.txt,1770,français,Comédie,MADAME RISSOLÉ,"{'PIÉTREMISE': 1.0, 'CLÉON': 0.5, 'BAZOCHE': 0.3333333333333333, 'SAINT-GERMAIN': 0.25, 'MADAME RISSOLÉ': 0.2, 'LUCRÈCE': 0.16666666666666666, 'SUZON': 0.14285714285714285, 'ÉLISE': 0.125, 'LISETTE': 0.1111111111111111, 'LA FAMILLE EXTRAVAGANTE': 0.1}",low,1482,156,0.205802969,0.727868852,0.295546559,0.253424658,0.244292237,0.059360731,0.047945205,0.03652968,0.052511416,0.01369863,0.002283105,0,0.228310502,0.061643836,4.168016194,0.15317139,9.5,0.287449393,0.739872068,42.75799917,0.184210526,2.303030303,0.044534413,0.241758242,0.157219973,0.057354926,0.051956815,3.08,0.101889339,0.024966262,0.011470985,0.099865047,0.026990553,0.011470985,0.022267206,0.004048583,0.000674764,0,0.090418354,0.051956815,0.047908232,0.019568151,0.095081967,0.010121457,0.004723347,0.063063063,0.653153153,0.022522523,0.045045045,0.029508197,0,0.225225225,1,0.027027027,0.081081081,0.117117117,0.747747748,0.032388664,0.157377049,0.055737705,0.8,0.049180328,0.078688525,0.875,0.436065574,0,4.060606061,30.2,0.000674764,0.006289308,0.004723347,0.044025157,2,2,14,0.125,0.157377049,0.041666667,0,0,0.352319154,0.247638327,2.026022305,49.9291498,0.489878543,0.316464238,0.219298246,0.147773279,0.5
LEGRAND-1770-PLUTUS290.txt,1770,français,Comédie,CARION,"{'PLUTUS': 1.0, 'LA PAUVRETÉ': 0.5, 'CRÉMILE': 0.3333333333333333, 'MIRTIL': 0.25, 'PARONOME': 0.2, 'ZÉNOPHON': 0.16666666666666666, 'CARION': 0.14285714285714285, 'BIRRENES': 0.125, 'CISTÈNES': 0.1111111111111111, 'CRISIS': 0.1, 'PÉRINICE': 0.09090909090909091, 'FILINE': 0.08333333333333333, 'TROUPES DE LABOUREURS': 0.07692307692307693}",high,1709,138,0.19016969,0.698461538,0.269163253,0.186956522,0.306521739,0.047826087,0.023913043,0.039130435,0.060869565,0.013043478,0,0,0.239130435,0.082608696,4.307197191,0.195435927,12.38405797,0.294324166,0.765682657,45.30237017,0.198361615,1.93877551,0.034523113,0.174041298,0.149795202,0.067290813,0.062609713,3.147058824,0.118197776,0.043885313,0.006436513,0.093036864,0.019894675,0.01170275,0.011117613,0.00234055,0.000585138,0,0.084844939,0.054417788,0.058513751,0.032182563,0.169230769,0.000585138,0.002925688,0.04845815,0.665198238,0,0.074889868,0.036923077,0,0.189427313,0.454545455,0.070484581,0.066079295,0.114537445,0.718061674,0.026916325,0.141538462,0.086153846,1.272727273,0.04,0.073846154,0.625,0.495384615,0,4.023255814,137,0,0,0.008191925,0.083832335,1,0,24,0.333333333,0.095384615,0.064516129,0,0.032258065,0.384946702,0.273844353,2.191049914,49.93797542,0.481568169,0.318314804,0.238736103,0.152135752,0
LEGRAND-1770-PLUTUS290.txt,1770,français,Comédie,CARION,"{'PLUTUS': 1.0, 'LA PAUVRETÉ': 0.5, 'CRÉMILE': 0.3333333333333333, 'MIRTIL': 0.25, 'PARONOME': 0.2, 'ZÉNOPHON': 0.16666666666666666, 'CARION': 0.14285714285714285, 'BIRRENES': 0.125, 'CISTÈNES': 0.1111111111111111, 'CRISIS': 0.1, 'PÉRINICE': 0.09090909090909091, 'FILINE': 0.08333333333333333, 'TROUPES DE LABOUREURS': 0.07692307692307693}",low,2694,185,0.1796585,0.716942149,0.276911656,0.175603217,0.309651475,0.069705094,0.040214477,0.025469169,0.034852547,0.012064343,0.001340483,0,0.272117962,0.058981233,4.237936154,0.17891611,14.56216216,0.278767632,0.816513761,48.84288438,0.188195991,1.047619048,0.023014105,0.122287968,0.154417223,0.070898293,0.06718634,2.873015873,0.107275427,0.025241277,0.00705271,0.100965108,0.029324425,0.009279881,0.016332591,0.004083148,0.002598367,0,0.092056422,0.058648849,0.059020045,0.025241277,0.140495868,0.004825538,0.002227171,0.048991354,0.69740634,0.028818444,0.063400576,0.047520661,0,0.21037464,0.727272727,0.051873199,0.086455331,0.077809798,0.795389049,0.027097253,0.150826446,0.076446281,4.8,0.04338843,0.049586777,9.5,0.47107438,0,3.038461538,15.81818182,0,0,0.009651076,0.091872792,,0,,0.025641026,0.078512397,0.052631579,0,0,0.353976964,0.252041574,2.267777778,49.95267261,0.468819599,0.316258352,0.24684484,0.162954714,0.454545455
LEMIERRE-1768-ARTAXERCE293.txt,1768,français,Tragédie,ARTABAN,"{'ARTAXERCE': 1.0, 'EMIRENE': 0.5, 'ARTABAN': 0.3333333333333333, 'ARBACE': 0.25, 'ÉLISE': 0.2, 'MÉGABISE': 0.16666666666666666, 'SATRAPES': 0.14285714285714285, 'GARDES': 0.125}",high,3766,235,0.169676049,0.718309859,0.274561869,0.138297872,0.338491296,0.058994197,0.026112186,0.041586074,0.036750484,0.01934236,0,0,0.281431335,0.058994197,4.169941583,0.178438662,16.02553191,0.250132767,0.856481481,48.92245347,0.159320234,7.451612903,0.044344132,0.278333333,0.187466808,0.070897504,0.071694105,5.192307692,0.14976102,0.060010621,0.009559214,0.06346256,0.019915029,0.009559214,0.005841742,0.002389804,0.001858736,0,0.106744557,0.041157727,0.051513542,0.019915029,0.117370892,0.000796601,0.00424854,0.050108932,0.633986928,0.034858388,0.093681917,0.056338028,0,0.259259259,1.666666667,0.054466231,0.071895425,0.08496732,0.753812636,0.021508232,0.126760563,0.092331768,1.529411765,0.040688576,0.06885759,3.333333333,0.503912363,0,7.841269841,18.58333333,0.000265534,0.002207506,0.009824748,0.081677704,0.857142857,1.333333333,68,0.04,0.195618153,0.016,0.016,0.016,0.37589303,0.248805098,1.91598513,50.00995751,0.392458842,0.244291025,0.238714817,0.177642061,0.372093023
LEMIERRE-1768-ARTAXERCE293.txt,1768,français,Tragédie,ARTABAN,"{'ARTAXERCE': 1.0, 'EMIRENE': 0.5, 'ARTABAN': 0.3333333333333333, 'ARBACE': 0.25, 'ÉLISE': 0.2, 'MÉGABISE': 0.16666666666666666, 'SATRAPES': 0.14285714285714285, 'GARDES': 0.125}",low,800,58,0.19125,0.673202614,0.29625,0.084388186,0.316455696,0.050632911,0.025316456,0.084388186,0.046413502,0.046413502,0.004219409,0,0.253164557,0.088607595,4.2,0.1925,13.79310345,0.33125,0.754601227,40.4423621,0.17,1.944444444,0.04,0.235294118,0.17875,0.06125,0.0575,2.875,0.1375,0.04875,0.01875,0.075,0.02625,0.015,0.00125,0.00125,0.005,0,0.1125,0.03375,0.04,0.01625,0.08496732,0.00625,0.00875,0.029126214,0.699029126,0.048543689,0.048543689,0.039215686,0,0.233009709,0.5,0.077669903,0.097087379,0.019417476,0.766990291,0.01875,0.098039216,0.052287582,0.625,0.052287582,0.078431373,1,0.418300654,0,5,7.285714286,0.00125,0.010638298,0.0125,0.106382979,0,0,,0.041666667,0.156862745,0,0,0,0.429388186,0.26,1.797297297,49.97375,0.43625,0.26375,0.22375,0.17375,1
LESAGE-1707-CRISPINRIVALDESONMAITRE300.txt,1707,français,Comédie,LA BRANCHE,"{'MONSIEUR ORONTE': 1.0, 'MADAME ORONTE': 0.5, 'ANGÉLIQUE': 0.3333333333333333, 'VALÈRE': 0.25, 'MONSIEUR ORGON': 0.2, 'LISETTE': 0.16666666666666666, 'CRISPIN': 0.14285714285714285, 'LA BRANCHE': 0.125}",high,1139,128,0.186128183,0.778301887,0.295873573,0.201780415,0.240356083,0.053412463,0.005934718,0.09495549,0.068249258,0.017804154,0,0,0.240356083,0.077151335,4.122036874,0.172958736,8.8984375,0.265144864,0.744318182,37.31292349,0.230026339,3.965517241,0.079894644,0.347328244,0.143107989,0.043020193,0.029850746,1.619047619,0.093942054,0.034240562,0.010535558,0.083406497,0.020193152,0.011413521,0.007901668,0.002633889,0,0,0.091308165,0.043020193,0.041264267,0.040386304,0.216981132,0.004389816,0.010535558,0.072727273,0.757575758,0.012121212,0.042424242,0.014150943,0,0.224242424,0.8,0.084848485,0.054545455,0.066666667,0.806060606,0.034240562,0.183962264,0.113207547,1.714285714,0.070754717,0.089622642,2.75,0.490566038,0,3.142857143,127,0,0,0.003511853,0.037037037,2.333333333,7,39,0.034482759,0.245283019,0.057692308,0,0,0.441750924,0.295873573,2.192,49.90430202,0.499561018,0.347673398,0.217734855,0.134328358,0.285714286
LESAGE-1707-CRISPINRIVALDESONMAITRE300.txt,1707,français,Comédie,LA BRANCHE,"{'MONSIEUR ORONTE': 1.0, 'MADAME ORONTE': 0.5, 'ANGÉLIQUE': 0.3333333333333333, 'VALÈRE': 0.25, 'MONSIEUR ORGON': 0.2, 'LISETTE': 0.16666666666666666, 'CRISPIN': 0.14285714285714285, 'LA BRANCHE': 0.125}",low,5537,622,0.184034676,0.760549558,0.284630666,0.244923858,0.256979695,0.047588832,0.021573604,0.084390863,0.046319797,0.019035533,0,0,0.210659898,0.068527919,4.275419902,0.183492866,8.90192926,0.203178617,0.847935549,46.61614875,0.197399314,1.245,0.038649088,0.1957914,0.162001084,0.066461983,0.051833123,2.314516129,0.104749865,0.024381434,0.009030161,0.085244717,0.013906448,0.013364638,0.014809464,0.006321113,0.000722413,0,0.097706339,0.04045512,0.042441755,0.031605563,0.171736997,0.0055987,0.008488351,0.076129032,0.661935484,0.021935484,0.047741935,0.039254171,0,0.219354839,0.270833333,0.064516129,0.082580645,0.112258065,0.731612903,0.03485642,0.189401374,0.115799804,2.333333333,0.037291462,0.063788027,3.222222222,0.467124632,0,2.987012987,23.88,0,0,0.009391367,0.088435374,2.333333333,6,128,0.333333333,0.157016683,0.0625,0.00625,0.00625,0.402794331,0.249051833,2.076200418,49.94672205,0.466678707,0.317500452,0.236229005,0.164168322,0.459459459
LESAGEDORNEVAL-1720-ILEGOUGOU298.txt,1720,français,Comédie,ARLEQUIN,"{'LE SAGAMO': 1.0, 'TOURMENTINE': 0.5, 'CARABOSSE': 0.3333333333333333, 'LÉANDRE': 0.25, 'ARLEQUIN': 0.2, 'ARGENTINE': 0.16666666666666666, 'MARNIETTE': 0.14285714285714285, 'LE GOUGOU': 0.125, 'PIERROT': 0.1111111111111111, 'LE GÉNIE BENINGUET': 0.1, 'OFFICIERS DU SAGAMO': 0.09090909090909091, 'LE FAVORI SAGAMO': 0.08333333333333333, 'TROUPE DE SAUVAGES': 0.07692307692307693, 'TROUPES DE LUTINS': 0.07142857142857142}",high,244,47,0.159836066,0.666666667,0.348360656,0.223529412,0.2,0,0.011764706,0.258823529,0.070588235,0,0,0,0.223529412,0.011764706,5.299180328,0.37704918,5.191489362,0.491803279,0.795031056,42.581175,0.086065574,0,0.016393443,0.19047619,0.102459016,0.045081967,0.069672131,17,0.077868852,0.016393443,0,0.036885246,0.008196721,0.008196721,0.004098361,0,0,0,0.090163934,0.049180328,0.028688525,0.024590164,0.153846154,0,0.008196721,0,0.576923077,0,0,0.128205128,0,0,0,0,0,0,0.576923077,0,0,0,,0.076923077,0.076923077,0,0.333333333,0,17,,0,0,0.008196721,0.076923077,,0,,0.03847619,0.025641026,0,0,0,0.455544841,0.118852459,1.609375,49.98770492,0.282786885,0.12295082,0.209016393,0.135245902,
LESAGEDORNEVAL-1720-ILEGOUGOU298.txt,1720,français,Comédie,ARLEQUIN,"{'LE SAGAMO': 1.0, 'TOURMENTINE': 0.5, 'CARABOSSE': 0.3333333333333333, 'LÉANDRE': 0.25, 'ARLEQUIN': 0.2, 'ARGENTINE': 0.16666666666666666, 'MARNIETTE': 0.14285714285714285, 'LE GOUGOU': 0.125, 'PIERROT': 0.1111111111111111, 'LE GÉNIE BENINGUET': 0.1, 'OFFICIERS DU SAGAMO': 0.09090909090909091, 'LE FAVORI SAGAMO': 0.08333333333333333, 'TROUPE DE SAUVAGES': 0.07692307692307693, 'TROUPES DE LUTINS': 0.07142857142857142}",low,4058,453,0.183587974,0.727516779,0.263676688,0.223364486,0.260747664,0.005607477,0.022429907,0.145794393,0.042056075,0.001869159,0,0.005607477,0.219626168,0.072897196,4.370872351,0.199852144,8.958057395,0.240266141,0.849473684,48.4080486,0.178166585,0.843283582,0.025381962,0.142461964,0.159931,0.074420897,0.065549532,2.8,0.112617053,0.024642681,0.007392804,0.068506654,0.017496304,0.013553475,0.01700345,0.004682109,0.001478561,0,0.101034993,0.046574667,0.039674717,0.023903401,0.130201342,0.006407097,0.006899951,0.044280443,0.70295203,0.009225092,0.036900369,0.068456376,0,0.143911439,0.242424242,0.075645756,0.081180812,0.127306273,0.728782288,0.021439133,0.116778523,0.067114094,4.428571429,0.034899329,0.057718121,5.5,0.467114094,0,3.260869565,24.16666667,0,0,0.007146378,0.062098501,,0,45,0.166666667,0.09261745,0.043478261,0,0.014492754,0.459495723,0.233859044,1.945480631,49.96895022,0.430261212,0.268112371,0.245933958,0.17545589,0.25
MAGNON-1648-MARIAGEOROONDATE316.txt,1648,français,Tragi-comédie,ROXANE,"{'ROXANE': 1.0, 'STATIRA': 0.5, 'OROONDATE': 0.3333333333333333, 'PERDICAS': 0.25, 'CASSANDER': 0.2, 'SELEUCUS': 0.16666666666666666, 'ARBATE': 0.14285714285714285, 'HEZIONNE': 0.125, 'GARDES': 0.1111111111111111}",high,7054,270,0.185993762,0.683689024,0.1842926,0.186923077,0.310769231,0.003076923,0.01,0.013846154,0.005384615,0,0,0.001538462,0.385384615,0.083076923,4.196200737,0.183867309,26.12592593,0.201587752,0.863748968,49.03030305,0.18670258,3.644444444,0.051318401,0.274867122,0.164020414,0.055429544,0.050609583,2.684210526,0.137227105,0.061667139,0.011908137,0.058973632,0.014601644,0.014885172,0.010348738,0.000567054,0.000141764,0.000425291,0.099801531,0.059398923,0.049475475,0.022115112,0.118902439,0.004252906,0.00439467,0.066889632,0.656633222,0.022296544,0.031215162,0.068597561,0,0.185061315,2.4,0.085841695,0.076923077,0.086956522,0.702341137,0.018287496,0.098323171,0.072408537,2.058823529,0.045731707,0.080030488,2.75,0.551829268,0,4.524064171,10.73913043,0.000567054,0.005208333,0.007655231,0.0703125,3,7.666666667,52.5,0.016393443,0.160823171,0.033175355,0.009478673,0.014218009,0.358615079,0.277856535,1.990684488,49.96633116,0.431669974,0.263963709,0.236745109,0.155231075,0.714285714
MAGNON-1648-MARIAGEOROONDATE316.txt,1648,français,Tragi-comédie,ROXANE,"{'ROXANE': 1.0, 'STATIRA': 0.5, 'OROONDATE': 0.3333333333333333, 'PERDICAS': 0.25, 'CASSANDER': 0.2, 'SELEUCUS': 0.16666666666666666, 'ARBATE': 0.14285714285714285, 'HEZIONNE': 0.125, 'GARDES': 0.1111111111111111}",low,1524,68,0.183070866,0.630824373,0.163385827,0.253012048,0.289156627,0.008032129,0.020080321,0.008032129,0.012048193,0,0.004016064,0,0.337349398,0.068273092,4.471128609,0.219816273,22.41176471,0.326115486,0.792134831,47.93881047,0.145013123,1.36,0.019028871,0.131221719,0.192257218,0.06824147,0.062335958,2.96875,0.153543307,0.060367454,0.017060367,0.046587927,0.019028871,0.017060367,0.011811024,0,0.000656168,0,0.108267717,0.05183727,0.050524934,0.012467192,0.068100358,0.00328084,0.001968504,0.045454545,0.568181818,0.096590909,0.079545455,0.100358423,0,0.261363636,0.75,0.068181818,0.102272727,0.056818182,0.755681818,0.015748031,0.086021505,0.064516129,3.25,0.050179211,0.068100358,2.5,0.512544803,0,4.02,8.714285714,0.001968504,0.016759777,0.007217848,0.061452514,1,1,,0.333333333,0.082437276,0,0,0.043478261,0.330866774,0.241469816,1.77972028,50.02132546,0.374671916,0.207349081,0.240813648,0.176509186,1.214285714
MAIRET-1635-SOPHONISBE323.txt,1635,français,Tragédie,MASSINISSE,"{'SYPHAX': 1.0, 'PHILON': 0.5, 'MASSINISSE': 0.3333333333333333, 'SCIPION': 0.25, 'LÉLIE': 0.2, 'CALIODORE': 0.16666666666666666, 'ARISTON': 0.14285714285714285, 'SOPHONISBE': 0.125, 'CORISBÉ': 0.1111111111111111, 'PHÉNICE': 0.1, 'PHILIPPE': 0.09090909090909091, 'SOLDATS': 0.08333333333333333}",high,4320,167,0.158796296,0.758017493,0.206018519,0.116853933,0.386516854,0.053932584,0.004494382,0.034831461,0.033707865,0.002247191,0,0,0.323595506,0.043820225,4.199768519,0.183564815,25.86826347,0.245601852,0.857142857,49.90858025,0.164583333,2.723404255,0.056481481,0.343178622,0.173611111,0.078009259,0.068518519,3.402298851,0.128009259,0.043518519,0.009490741,0.083796296,0.022222222,0.008564815,0.01412037,0.002777778,0.00162037,0.000231481,0.100925926,0.07662037,0.058101852,0.024768519,0.155976676,0.00162037,0.002083333,0.032692308,0.634615385,0.036538462,0.073076923,0.033527697,0,0.190384615,1.142857143,0.111538462,0.082692308,0.075,0.667307692,0.021296296,0.134110787,0.075801749,1.842105263,0.055393586,0.065597668,2.166666667,0.527696793,0,4.717171717,15.7,0.000231481,0.001953125,0.010648148,0.08984375,4,12,,0.333333333,0.196793003,0.02962963,0.022222222,0.02962963,0.353812942,0.238888889,2.245125348,50.00069444,0.407175926,0.269675926,0.280324074,0.178935185,0.5
MAIRET-1635-SOPHONISBE323.txt,1635,français,Tragédie,MASSINISSE,"{'SYPHAX': 1.0, 'PHILON': 0.5, 'MASSINISSE': 0.3333333333333333, 'SCIPION': 0.25, 'LÉLIE': 0.2, 'CALIODORE': 0.16666666666666666, 'ARISTON': 0.14285714285714285, 'SOPHONISBE': 0.125, 'CORISBÉ': 0.1111111111111111, 'PHÉNICE': 0.1, 'PHILIPPE': 0.09090909090909091, 'SOLDATS': 0.08333333333333333}",low,2545,106,0.169744597,0.708333333,0.221218075,0.14920071,0.374777975,0.044404973,0.001776199,0.030195382,0.008880995,0,0,0,0.353463588,0.037300178,4.312770138,0.180353635,24.00943396,0.283693517,0.818057456,48.81108723,0.138310413,0.341772152,0.01021611,0.073863636,0.179960707,0.084086444,0.077013752,3.698113208,0.129273084,0.038899804,0.008644401,0.095874263,0.020039293,0.008251473,0.017288802,0.003143418,0.000392927,0,0.104518664,0.075442043,0.061689587,0.031041257,0.18287037,0.001571709,0.000785855,0.058823529,0.633986928,0.026143791,0.045751634,0.064814815,0,0.202614379,1.571428571,0.088235294,0.071895425,0.081699346,0.692810458,0.025933202,0.152777778,0.097222222,2.090909091,0.0625,0.081018519,1.454545455,0.439814815,0,4.115942029,8.636363636,0.000392927,0.003225806,0.008251473,0.067741935,,0,,0.047619048,0.030092593,0.307692308,0,0,0.322140372,0.205500982,2.176404494,50.01277014,0.403929273,0.260117878,0.295088409,0.188605108,0.571428571
